>Enter w1:3
w 1:3
Joint command
     JT1       JT2       JT3       JT4       JT5       JT6       JT7  
     0.000    32.138   103.700  -106.556     0.000   141.417     2.726
     0.000    31.673   103.700  -105.603     0.000   140.929     2.598
     0.000    31.145   103.700  -104.518     0.000   140.373     2.457
     0.000    30.552   103.700  -103.301     0.000   139.749     2.304
     0.000    29.898   103.700  -101.956     0.000   139.059     2.142
     0.000    29.183   103.700  -100.487     0.000   138.304     1.974
     0.000    28.412   103.700   -98.900     0.000   137.487     1.801
     0.000    27.589   103.700   -97.201     0.000   136.613     1.626
     0.000    26.717   103.700   -95.401     0.000   135.684     1.453
     0.000    25.801   103.700   -93.507     0.000   134.706     1.284
     0.000    24.847   103.700   -91.531     0.000   133.684     1.120
     0.000    23.860   103.700   -89.483     0.000   132.623     0.966
     0.000    22.846   103.700   -87.374     0.000   131.528     0.821
     0.000    21.810   103.700   -85.214     0.000   130.404     0.688
     0.000    20.759   103.700   -83.016     0.000   129.258     0.568
     0.000    19.697   103.700   -80.791     0.000   128.094     0.461
     0.000    18.631   103.700   -78.550     0.000   126.919     0.368
     0.000    17.566   103.700   -76.303     0.000   125.737     0.289
     0.000    16.507   103.700   -74.061     0.000   124.554     0.223
     0.000    15.460   103.700   -71.835     0.000   123.375     0.170
     0.000    14.430   103.700   -69.636     0.000   122.206     0.128
     0.000    13.442   103.700   -67.517     0.000   121.074     0.098
     0.000    12.504   103.700   -65.493     0.000   119.989     0.077
     0.000    11.612   103.700   -63.560     0.000   118.948     0.064
     0.000    10.766   103.700   -61.715     0.000   117.949     0.057
     0.000     9.963   103.700   -59.956     0.000   116.993     0.055
     0.000     9.203   103.700   -58.279     0.000   116.076     0.056
     0.000     8.483   103.700   -56.681     0.000   115.198     0.060
     0.000     7.803   103.700   -55.162     0.000   114.359     0.065
     0.000     7.161   103.700   -53.719     0.000   113.557     0.071
     0.000     6.557   103.700   -52.350     0.000   112.793     0.078
     0.000     5.989   103.700   -51.053     0.000   112.065     0.084
     0.000     5.456   103.700   -49.828     0.000   111.373     0.089
     0.000     4.957   103.700   -48.673     0.000   110.716     0.094
     0.000     4.492   103.700   -47.588     0.000   110.096     0.098
     0.000     4.059   103.700   -46.570     0.000   109.511     0.100
     0.000     3.659   103.700   -45.620     0.000   108.961     0.101
     0.000     3.289   103.700   -44.735     0.000   108.447     0.101
     0.000     2.949   103.700   -43.917     0.000   107.968     0.100
     0.000     2.639   103.700   -43.164     0.000   107.525     0.097
     0.000     2.357   103.700   -42.475     0.000   107.118     0.094
     0.000     2.104   103.700   -41.851     0.000   106.747     0.090
     0.000     1.877   103.700   -41.290     0.000   106.412     0.086
     0.000     1.671   103.700   -40.529     0.000   105.878     0.081
     0.000     1.478   103.700   -39.307     0.000   104.909     0.075
     0.000     1.298   103.700   -37.622     0.000   103.506     0.068
     0.000     1.129   103.700   -35.475     0.000   101.668     0.061
     0.000     0.972   103.700   -32.864     0.000    99.397     0.054
     0.000     0.826   103.700   -29.791     0.000    96.691     0.047
     0.000     0.691   103.700   -26.255     0.000    93.552     0.040
     0.000     0.567   103.700   -22.255     0.000    89.979     0.033
     0.000     0.453   103.700   -17.867     0.000    86.041     0.027
     0.000     0.350   103.700   -13.798     0.000    82.365     0.021
     0.000     0.260   103.700   -10.254     0.000    78.616     0.015
     0.000     0.183   103.700    -7.235     0.000    74.583     0.011
     0.000     0.120   103.700    -4.742     0.000    70.266     0.007
     0.000     0.070   103.700    -2.773     0.000    65.664     0.004
     0.000     0.034   103.700    -1.329     0.000    60.778     0.002
     0.000     0.010   103.700    -0.410     0.000    55.608     0.001
     0.000     0.000   103.700    -0.016     0.000    50.153     0.000
     0.000     0.000   103.700     0.000     0.000    44.281     0.000
     0.000     0.000   103.700     0.000     0.000    37.669     0.000
     0.000     0.000   103.700     0.000     0.000    30.607     0.000
     0.000     0.000   103.700     0.000     0.000    24.184     0.000
     0.000     0.000   103.700     0.000     0.000    18.516     0.000
     0.000     0.000   103.700     0.000     0.000    13.603     0.000
     0.000     0.000   103.700     0.000     0.000     9.447     0.000
     0.000     0.000   103.700     0.000     0.000     6.046     0.000
     0.000     0.000   103.667     0.000     0.000     3.401     0.000
     0.000     0.000   103.400     0.000     0.000     1.511     0.000
     0.000     0.000   102.867     0.000     0.000     0.378     0.000
     0.000     0.000   102.067     0.000     0.000     0.000     0.000
     0.000     0.000   101.208     0.000     0.000     0.000     0.000
     0.000     0.000   100.608     0.000     0.000     0.000     0.000
     0.000     0.000   100.275     0.000     0.000     0.000     0.000
     0.000     0.073   100.200     0.100     0.000    -0.089    -0.006
     0.000     0.292   100.200     0.398     0.000    -0.357    -0.023
     0.000     0.657   100.200     0.896     0.000    -0.803    -0.052
     0.000     1.168   100.200     1.593     0.000    -1.427    -0.093
     0.000     1.825   100.200     2.489     0.000    -2.230    -0.145
     0.000     2.628   100.200     3.584     0.000    -3.211    -0.209
     0.000     3.578   100.200     4.878     0.000    -4.370    -0.285
     0.000     4.673   100.200     6.372     0.000    -5.708    -0.372
     0.000     5.914   100.200     8.064     0.000    -7.224    -0.471
     0.000     7.301   100.200     9.956     0.000    -8.919    -0.581
     0.000     8.834   100.200    12.046     0.000   -10.792    -0.704
     0.000    10.513   100.200    14.336     0.000   -12.843    -0.837
     0.000    12.339   100.200    16.825     0.000   -15.073    -0.983
     0.000    14.310   100.200    19.513     0.000   -17.481    -1.140
     0.000    16.412   100.200    22.314     0.000   -20.063    -1.323
     0.000    18.695   100.200    24.905     0.000   -22.969    -1.630
     0.000    21.179   100.200    27.258     0.000   -26.244    -2.083
     0.000    23.859   100.200    29.383     0.000   -29.894    -2.690
     0.000    26.723   100.200    31.302     0.000   -33.929    -3.459
     0.000    29.755   100.200    33.039     0.000   -38.357    -4.399
     0.000    32.928   100.200    34.628     0.000   -43.185    -5.516
     0.000    36.199   100.200    36.111     0.000   -48.412    -6.811
     0.000    39.511   100.200    37.534     0.000   -54.029    -8.272
     0.000    42.788   100.200    38.952     0.000   -60.011    -9.876
     0.000    45.935   100.200    40.424     0.000   -66.323   -11.588
     0.000    48.938   100.200    42.145     0.000   -73.037   -13.365
     0.000    51.751   100.200    44.290     0.000   -80.140   -15.141
     0.000    54.112   100.200    46.727     0.000   -87.090   -16.753
     0.000    55.966   100.200    49.348     0.000   -93.642   -18.146
     0.000    57.334   100.200    52.040     0.000   -99.655   -19.312
     0.000    58.278   100.200    54.684     0.000  -105.024   -20.261
     0.000    58.881   100.200    57.164     0.000  -109.677   -21.017
     0.000    59.231   100.200    59.379     0.000  -113.575   -21.604
     0.000    59.408   100.200    61.253     0.000  -116.712   -22.048
     0.000    59.481   100.200    62.741     0.000  -119.108   -22.371
     0.000    59.501   100.200    63.833     0.000  -120.818   -22.595
     0.000    59.499   100.200    64.553     0.000  -121.925   -22.736
     0.000    59.493   100.200    64.958     0.000  -122.540   -22.813
     0.000    59.489   100.200    65.129     0.000  -122.798   -22.846
     0.000    59.488   100.200    65.164     0.000  -122.852   -22.852
     0.000    59.488   100.200    65.164     0.000  -122.852   -22.852
     0.000    59.488   100.200    65.164     0.000  -122.852   -22.852
     0.000    59.488   100.200    65.164     0.000  -122.852   -22.852
     0.000    59.488   100.200    65.164     0.000  -122.852   -22.852
     0.000    59.488   100.200    65.164     0.000  -122.852   -22.852
     0.000    59.488   100.200    65.164     0.000  -122.852   -22.852
     0.000    59.488   100.200    65.164     0.000  -122.852   -22.852
     0.000    59.488   100.200    65.164     0.000  -122.852   -22.852
     0.000    59.488   100.200    65.164     0.000  -122.852   -22.852
     0.000    59.488   100.867    65.164     0.000  -122.852   -22.852
     0.000    59.488   102.468    65.164     0.000  -122.852   -22.852
     0.000    59.488   103.986    65.164     0.000  -122.852   -22.852
     0.000    59.488   105.379    65.164     0.000  -122.852   -22.852
     0.000    59.488   105.700    65.164     0.000  -122.852   -22.852
     0.000    59.488   105.700    65.164     0.000  -122.852   -22.852
     0.000    59.488   105.700    65.164     0.000  -122.852   -22.852
     0.000    59.488   105.700    65.164     0.000  -122.852   -22.852
     0.000    59.488   105.700    65.164     0.000  -122.852   -22.852
     0.000    59.488   105.700    65.164     0.000  -122.852   -22.852
     0.000    59.488   105.700    65.164     0.000  -122.852   -22.852
     0.000    59.488   105.700    65.164     0.000  -122.852   -22.852
     0.000    59.488   105.700    65.164     0.000  -122.852   -22.852
     0.000    59.488   105.700    65.164     0.000  -122.852   -22.852
     0.000    59.488   105.700    65.164     0.000  -122.852   -22.852
     0.000    59.488   105.700    65.164     0.000  -122.852   -22.852
     0.000    59.488   105.700    65.164     0.000  -122.852   -22.852
     0.000    59.488   105.700    65.164     0.000  -122.852   -22.852
     0.000    59.488   105.700    65.164     0.000  -122.852   -22.852
     0.000    59.488   105.700    65.164     0.000  -122.852   -22.852
     0.000    59.488   105.700    65.164     0.000  -122.852   -22.852
     0.000    59.488   105.700    65.164     0.000  -122.852   -22.852
     0.000    59.488   105.700    65.164     0.000  -122.852   -22.852
     0.000    59.488   105.700    65.164     0.000  -122.852   -22.852
     0.000    59.489   105.700    65.119     0.000  -122.784   -22.844
     0.000    59.494   105.700    64.904     0.000  -122.459   -22.803
     0.000    59.500   105.700    64.398     0.000  -121.688   -22.706
     0.000    59.498   105.700    63.506     0.000  -120.310   -22.529
     0.000    59.460   105.700    62.173     0.000  -118.202   -22.250
     0.000    59.339   105.700    60.389     0.000  -115.283   -21.848
     0.000    59.064   105.700    58.194     0.000  -111.518   -21.299
     0.000    58.548   105.700    55.671     0.000  -106.915   -20.576
     0.000    57.694   105.700    52.937     0.000  -101.530   -19.653
     0.000    56.414   105.700    50.134     0.000   -95.463   -18.511
     0.000    54.649   105.700    47.404     0.000   -88.859   -17.141
     0.000    52.390   105.700    44.878     0.000   -81.910   -15.564
     0.000    49.770   105.700    42.715     0.000   -75.038   -13.877
     0.000    46.974   105.700    40.966     0.000   -68.565   -12.191
     0.000    44.103   105.700    39.579     0.000   -62.540   -10.552
     0.000    41.254   105.700    38.501     0.000   -57.006    -9.007
     0.000    38.513   105.700    37.682     0.000   -51.999    -7.590
     0.000    35.952   105.700    37.074     0.000   -47.545    -6.327
     0.000    33.628   105.700    36.634     0.000   -43.657    -5.231
     0.000    31.534   105.700    36.259     0.000   -40.280    -4.303
     0.000    29.653   105.700    35.849     0.000   -37.353    -3.538
     0.000    28.003   105.700    35.379     0.000   -34.869    -2.930
     0.000    26.598   105.700    34.826     0.000   -32.822    -2.470
     0.000    25.446   105.700    34.176     0.000   -31.202    -2.152
     0.000    24.551   105.700    33.420     0.000   -30.005    -1.969
     0.000    23.870   105.700    32.549     0.000   -29.160    -1.901
     0.000    23.135   105.700    31.547     0.000   -28.262    -1.842
     0.000    22.302   105.700    30.411     0.000   -27.245    -1.776
     0.000    21.371   105.700    29.142     0.000   -26.107    -1.702
     0.000    20.342   105.700    27.739     0.000   -24.851    -1.620
     0.000    19.216   105.700    26.203     0.000   -23.474    -1.530
     0.000    17.991   105.700    24.533     0.000   -21.978    -1.433
     0.000    16.668   105.700    22.729     0.000   -20.362    -1.327
     0.000    15.248   105.700    20.792     0.000   -18.627    -1.214
     0.000    13.729   105.700    18.721     0.000   -16.772    -1.093
     0.000    12.152   105.700    16.571     0.000   -14.845    -0.968
     0.000    10.658   105.700    14.533     0.000   -13.020    -0.849
     0.000     9.262   105.700    12.630     0.000   -11.314    -0.738
     0.000     7.964   105.700    10.859     0.000    -9.729    -0.634
     0.000     6.763   105.700     9.223     0.000    -8.262    -0.539
     0.000     5.661   105.700     7.720     0.000    -6.916    -0.451
     0.000     4.657   105.700     6.350     0.000    -5.689    -0.371
     0.000     3.751   105.700     5.114     0.000    -4.582    -0.299
     0.000     2.942   105.700     4.012     0.000    -3.594    -0.234
     0.000     2.232   105.700     3.044     0.000    -2.727    -0.178
     0.000     1.620   105.700     2.209     0.000    -1.979    -0.129
     0.000     1.105   105.700     1.507     0.000    -1.350    -0.088
     0.000     0.689   105.700     0.939     0.000    -0.842    -0.055
     0.000     0.370   105.700     0.505     0.000    -0.453    -0.030
     0.000     0.150   105.700     0.205     0.000    -0.183    -0.012
     0.000     0.028   105.700     0.038     0.000    -0.034    -0.002
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
ENDMOV
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.700     0.000     0.000     0.000     0.000
     0.000     0.000   105.666     0.000     0.000     0.000     0.000
     0.000     0.000   104.848     0.000     0.000     0.000     0.000
     0.000     0.000   102.939     0.000     0.000     0.000     0.000
     0.000     0.000   100.109     0.000     0.000     0.000     0.000
     0.000     0.000    97.927     0.000     0.000     0.000     0.000
     0.000     0.000    96.836     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
STMOV R1_A1_A1
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.000     0.000
     0.000     0.000    96.700     0.000     0.000     0.213     0.000
     0.000     0.000    96.700     0.000     0.000     1.157     0.000
     0.000     0.000    96.700     0.000     0.000     2.858     0.000
     0.000     0.000    96.700     0.000     0.000     5.314     0.000
     0.000     0.000    96.700     0.000     0.000     8.526     0.000
     0.000     0.000    96.700     0.000     0.000    12.493     0.000
     0.000     0.000    96.700     0.000     0.000    17.217     0.000
     0.000     0.000    96.700     0.000     0.000    22.696     0.000
     0.000     0.000    96.700     0.000     0.000    28.931     0.000
     0.000     0.000    96.700     0.000     0.000    35.897     0.000
     0.000     0.000    96.700    -0.015     0.000    42.713     0.000
     0.000     0.010    96.700    -0.387     0.000    49.093     0.001
     0.000     0.032    96.700    -1.255     0.000    55.162     0.002
     0.000     0.066    96.700    -2.619     0.000    60.921     0.004
     0.000     0.114    96.700    -4.478     0.000    66.369     0.007
     0.000     0.173    96.700    -6.833     0.000    71.506     0.010
     0.000     0.246    96.700    -9.685     0.000    76.333     0.014
     0.000     0.330    96.700   -13.032     0.000    80.850     0.019
     0.000     0.428    96.700   -16.874     0.000    85.056     0.025
     0.000     0.537    96.700   -21.138     0.000    88.977     0.032
     0.000     0.655    96.700   -25.151     0.000    92.567     0.038
     0.000     0.785    96.700   -28.730     0.000    95.749     0.045
     0.000     0.927    96.700   -31.875     0.000    98.524     0.052
     0.000     1.081    96.700   -34.587     0.000   100.891     0.059
     0.000     1.248    96.700   -36.864     0.000   102.850     0.066
     0.000     1.426    96.700   -38.708     0.000   104.401     0.073
     0.000     1.618    96.700   -40.119     0.000   105.544     0.079
     0.000     1.824    96.700   -41.097     0.000   106.278     0.084
     0.000     2.045    96.700   -41.704     0.000   106.660     0.089
     0.000     2.291    96.700   -42.313     0.000   107.022     0.093
     0.000     2.566    96.700   -42.986     0.000   107.420     0.097
     0.000     2.869    96.700   -43.723     0.000   107.854     0.099
     0.000     3.201    96.700   -44.525     0.000   108.324     0.101
     0.000     3.563    96.700   -45.392     0.000   108.829     0.101
     0.000     3.956    96.700   -46.326     0.000   109.370     0.100
     0.000     4.381    96.700   -47.327     0.000   109.946     0.098
     0.000     4.838    96.700   -48.396     0.000   110.558     0.095
     0.000     5.328    96.700   -49.533     0.000   111.205     0.091
     0.000     5.852    96.700   -50.740     0.000   111.888     0.085
     0.000     6.411    96.700   -52.019     0.000   112.607     0.079
     0.000     7.007    96.700   -53.370     0.000   113.363     0.073
     0.000     7.639    96.700   -54.794     0.000   114.155     0.067
     0.000     8.309    96.700   -56.294     0.000   114.985     0.061
     0.000     9.019    96.700   -57.872     0.000   115.853     0.057
     0.000     9.769    96.700   -59.529     0.000   116.760     0.055
     0.000    10.561    96.700   -61.268     0.000   117.706     0.056
     0.000    11.396    96.700   -63.091     0.000   118.694     0.062
     0.000    12.276    96.700   -65.001     0.000   119.724     0.073
     0.000    13.203    96.700   -67.002     0.000   120.799     0.092
     0.000    14.179    96.700   -69.097     0.000   121.919     0.120
     0.000    15.201    96.700   -71.282     0.000   123.082     0.158
     0.000    16.244    96.700   -73.503     0.000   124.259     0.208
     0.000    17.300    96.700   -75.742     0.000   125.441     0.271
     0.000    18.364    96.700   -77.988     0.000   126.624     0.347
     0.000    19.431    96.700   -80.232     0.000   127.801     0.437
     0.000    20.494    96.700   -82.462     0.000   128.968     0.540
     0.000    21.549    96.700   -84.668     0.000   130.120     0.657
     0.000    22.589    96.700   -86.838     0.000   131.249     0.787
     0.000    23.609    96.700   -88.961     0.000   132.352     0.929
     0.000    24.603    96.700   -91.025     0.000   133.422     1.081
     0.000    25.566    96.700   -93.021     0.000   134.455     1.242
     0.000    26.492    96.700   -94.936     0.000   135.444     1.410
     0.000    27.375    96.700   -96.760     0.000   136.385     1.583
     0.000    28.211    96.700   -98.485     0.000   137.274     1.757
     0.000    28.996    96.700  -100.101     0.000   138.105     1.931
     0.000    29.725    96.700  -101.600     0.000   138.876     2.101
     0.000    30.394    96.700  -102.977     0.000   139.583     2.265
     0.000    31.002    96.700  -104.226     0.000   140.223     2.420
     0.000    31.547    96.700  -105.344     0.000   140.797     2.564
     0.000    32.028    96.700  -106.330     0.000   141.302     2.696
     0.000    32.445    96.700  -107.185     0.000   141.740     2.813
     0.000    32.800    96.700  -107.912     0.000   142.112     2.915
     0.000    33.095    96.700  -108.515     0.000   142.420     3.001
     0.000    33.333    96.700  -109.003     0.000   142.670     3.072
     0.000    33.519    96.700  -109.383     0.000   142.864     3.128
     0.000    33.658    96.700  -109.667     0.000   143.009     3.170
     0.000    33.755    96.700  -109.867     0.000   143.111     3.200
     0.000    33.819    96.700  -109.996     0.000   143.178     3.219
     0.000    33.855    96.700  -110.070     0.000   143.215     3.231
     0.000    33.871    96.700  -110.103     0.000   143.232     3.236
     0.000    33.875    96.700  -110.112     0.000   143.237     3.237
     0.000    33.875    96.700  -110.112     0.000   143.237     3.237
     0.000    33.875    96.700  -110.112     0.000   143.237     3.237
     0.000    33.875    96.700  -110.112     0.000   143.237     3.237
     0.000    33.875    96.843  -110.112     0.000   143.237     3.237
     0.000    33.875    97.986  -110.112     0.000   143.237     3.237
     0.000    33.875    99.700  -110.112     0.000   143.237     3.237
     0.000    33.875   101.450  -110.112     0.000   143.237     3.237
     0.000    33.875   103.129  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.875   103.700  -110.112     0.000   143.237     3.237
     0.000    33.873   103.700  -110.107     0.000   143.234     3.236
     0.000    33.860   103.700  -110.081     0.000   143.221     3.232
     0.000    33.830   103.700  -110.019     0.000   143.189     3.223
     0.000    33.774   103.700  -109.905     0.000   143.131     3.206
     0.000    33.686   103.700  -109.724     0.000   143.039     3.179
     0.000    33.558   103.700  -109.463     0.000   142.905     3.140
     0.000    33.384   103.700  -109.107     0.000   142.723     3.087
     0.000    33.160   103.700  -108.648     0.000   142.488     3.020
     0.000    32.879   103.700  -108.074     0.000   142.195     2.938
     0.000    32.540   103.700  -107.378     0.000   141.839     2.840
     0.000    32.138   103.700  -106.556     0.000   141.417     2.726
     0.000    31.673   103.700  -105.603     0.000   140.929     2.598
     0.000    31.145   103.700  -104.518     0.000   140.373     2.457
     0.000    30.552   103.700  -103.301     0.000   139.749     2.304
     0.000    29.898   103.700  -101.956     0.000   139.059     2.142
     0.000    29.183   103.700  -100.487     0.000   138.304     1.974
     0.000    28.412   103.700   -98.900     0.000   137.487     1.801
     0.000    27.589   103.700   -97.201     0.000   136.613     1.626
     0.000    26.717   103.700   -95.401     0.000   135.684     1.453
     0.000    25.801   103.700   -93.507     0.000   134.706     1.284
     0.000    24.847   103.700   -91.531     0.000   133.684     1.120
     0.000    23.860   103.700   -89.483     0.000   132.623     0.966
     0.000    22.846   103.700   -87.374     0.000   131.528     0.821
     0.000    21.810   103.700   -85.214     0.000   130.404     0.688
     0.000    20.759   103.700   -83.016     0.000   129.258     0.568
     0.000    19.697   103.700   -80.791     0.000   128.094     0.461
     0.000    18.631   103.700   -78.550     0.000   126.919     0.368
     0.000    17.566   103.700   -76.303     0.000   125.737     0.289
     0.000    16.507   103.700   -74.061     0.000   124.554     0.223
     0.000    15.460   103.700   -71.835     0.000   123.375     0.170
     0.000    14.430   103.700   -69.636     0.000   122.206     0.128
     0.000    13.442   103.700   -67.517     0.000   121.074     0.098
     0.000    12.504   103.700   -65.493     0.000   119.989     0.077
     0.000    11.612   103.700   -63.560     0.000   118.948     0.064
     0.000    10.766   103.700   -61.715     0.000   117.949     0.057
     0.000     9.963   103.700   -59.956     0.000   116.993     0.055
     0.000     9.203   103.700   -58.279     0.000   116.076     0.056
     0.000     8.483   103.700   -56.681     0.000   115.198     0.060
     0.000     7.803   103.700   -55.162     0.000   114.359     0.065
     0.000     7.161   103.700   -53.719     0.000   113.557     0.071
     0.000     6.557   103.700   -52.350     0.000   112.793     0.078
     0.000     5.989   103.700   -51.053     0.000   112.065     0.084
     0.000     5.456   103.700   -49.828     0.000   111.373     0.089
     0.000     4.957   103.700   -48.673     0.000   110.716     0.094
     0.000     4.492   103.700   -47.588     0.000   110.096     0.098
     0.000     4.059   103.700   -46.570     0.000   109.511     0.100
     0.000     3.659   103.700   -45.620     0.000   108.961     0.101
     0.000     3.289   103.700   -44.735     0.000   108.447     0.101
     0.000     2.949   103.700   -43.917     0.000   107.968     0.100
     0.000     2.639   103.700   -43.164     0.000   107.525     0.097
     0.000     2.357   103.700   -42.475     0.000   107.118     0.094
     0.000     2.104   103.700   -41.851     0.000   106.747     0.090
     0.000     1.877   103.700   -41.290     0.000   106.412     0.086
     0.000     1.671   103.700   -40.529     0.000   105.878     0.081
     0.000     1.478   103.700   -39.307     0.000   104.909     0.075
     0.000     1.298   103.700   -37.622     0.000   103.506     0.068
     0.000     1.129   103.700   -35.475     0.000   101.668     0.061
     0.000     0.972   103.700   -32.864     0.000    99.397     0.054
     0.000     0.826   103.700   -29.791     0.000    96.691     0.047
     0.000     0.691   103.700   -26.255     0.000    93.552     0.040
     0.000     0.567   103.700   -22.255     0.000    89.979     0.033
     0.000     0.453   103.700   -17.867     0.000    86.041     0.027
     0.000     0.350   103.700   -13.798     0.000    82.365     0.021
     0.000     0.260   103.700   -10.254     0.000    78.616     0.015
     0.000     0.183   103.700    -7.235     0.000    74.583     0.011
     0.000     0.120   103.700    -4.742     0.000    70.266     0.007
     0.000     0.070   103.700    -2.773     0.000    65.664     0.004
     0.000     0.034   103.700    -1.329     0.000    60.778     0.002
     0.000     0.010   103.700    -0.410     0.000    55.608     0.001
     0.000     0.000   103.700    -0.016     0.000    50.153     0.000
